FILENAME,FILE_SIZE,DE_ENCRYPTION_TIME,ENCRYPTION_TIME,SIGN_TIME,DE_DECRYPTION_TIME,DECRYPTION_TIME,VERIFY_TIME,DH_ALGORITHM,CIPHER_ALGORITHM
43fc6e0261c4.txt,14680057,1,299,80,1,118,80,ECCDH,AES[192]
1321.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
1449.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
134.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
38.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
692.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
602.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1338.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
629.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1025.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1464.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
824.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
354.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1380.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
161.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
805.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
480.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
171.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
465.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1320.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1051.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1419.txt,1048575,1,3,6,1,8,11,ECCDH,AES[192]
402.txt,1048575,1,3,6,1,8,11,ECCDH,AES[192]
145.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
256.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1396.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
168.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1091.txt,1048575,1,3,9,1,9,6,ECCDH,AES[192]
896.txt,1048575,1,3,6,1,20,6,ECCDH,AES[192]
866.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
714.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1284.txt,1048575,1,3,7,1,14,6,ECCDH,AES[192]
198.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1176.txt,1048575,1,7,9,1,9,10,ECCDH,AES[192]
773.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
1368.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
795.txt,1048575,1,7,6,1,9,6,ECCDH,AES[192]
1014.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
661.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
880.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
452.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1170.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1472.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
640.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
913.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
560.txt,1048575,1,4,7,1,11,5,ECCDH,AES[192]
1414.txt,1048575,1,4,7,1,10,6,ECCDH,AES[192]
1445.txt,1048575,1,5,7,1,10,6,ECCDH,AES[192]
random000.csv,50408283,1,235,266,1,388,265,ECCDH,AES[192]
1394.txt,1048575,1,3,10,1,9,7,ECCDH,AES[192]
225.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
586.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1387.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
90.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1296.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
1458.txt,1048575,1,3,17,1,11,98,ECCDH,AES[192]
563.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
530.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
32.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
439.txt,1048575,1,2,6,1,93,5,ECCDH,AES[192]
742.txt,1048575,1,3,7,1,93,6,ECCDH,AES[192]
01.txt,2097151,1,6,97,1,17,11,ECCDH,AES[192]
548.txt,1048575,1,3,6,1,92,6,ECCDH,AES[192]
425.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1477.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
917.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
937.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
10.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
249.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
595.txt,1048575,1,2,6,1,8,7,ECCDH,AES[192]
1098.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
232.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1162.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1408.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1008.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1283.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
299.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1060.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
2b04ad50bd36.txt,2097151,1,7,12,1,17,11,ECCDH,AES[192]
1465.txt,1048575,1,4,8,1,21,6,ECCDH,AES[192]
51da5d0549cb.txt,31457277,1,88,167,1,241,166,ECCDH,AES[192]
455.txt,1048575,1,4,6,1,16,6,ECCDH,AES[192]
758.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1267.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
901.txt,1048575,1,2,6,1,10,6,ECCDH,AES[192]
921.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
474.txt,1048575,1,3,6,1,15,6,ECCDH,AES[192]
881.txt,1048575,1,3,6,1,10,5,ECCDH,AES[192]
448.txt,1048575,1,3,6,1,15,5,ECCDH,AES[192]
659.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
645.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1352.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
234.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
709.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1490.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
417.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
553.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
59.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1081.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
899.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1142.txt,1048575,1,2,17,1,8,18,ECCDH,AES[192]
1315.txt,1048575,1,3,6,1,19,12,ECCDH,AES[192]
535.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
778.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1206.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
904.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1013.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
850.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1034.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
449.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
651.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
262.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
625.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1400.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
822.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1083.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
842.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
898.txt,1048575,1,4,18,1,10,5,ECCDH,AES[192]
1304.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
167.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
438.txt,1048575,1,4,6,1,11,6,ECCDH,AES[192]
148.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
00.txt,15728632,1,46,86,1,454,83,ECCDH,AES[192]
406.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
186.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
132.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
1224.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
955.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
995.txt,1048575,1,3,6,1,11,7,ECCDH,AES[192]
1371.txt,1048575,1,5,8,1,10,6,ECCDH,AES[192]
a.csv,155191891,1,738,823,1,1191,815,ECCDH,AES[192]
1078.txt,1048575,1,5,8,1,9,6,ECCDH,AES[192]
608.txt,1048575,1,5,7,1,10,6,ECCDH,AES[192]
1268.txt,1048575,1,5,7,1,10,6,ECCDH,AES[192]
673.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
182.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
826.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
1174.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
342.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
619.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1050.txt,1048575,1,3,6,1,14,7,ECCDH,AES[192]
228.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1029.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
437.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
6a75d6c7551a.txt,12582906,1,36,67,1,105,68,ECCDH,AES[192]
67.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
566.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
82.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
139.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
929.txt,1048575,1,3,6,1,8,5,ECCDH,AES[192]
277.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
a2341cba17ce.txt,870,1,0,1,1,0,1,ECCDH,AES[192]
09.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
515.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1316.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
903.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1208.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1169.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
1250.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
514.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
91.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
561.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
677.txt,1048575,1,6,6,1,17,6,ECCDH,AES[192]
534.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1288.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
190.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
549.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
112.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1481.txt,1048575,1,7,6,1,9,5,ECCDH,AES[192]
1173.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1066.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
657.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
852.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
965.txt,1048575,1,3,6,1,9,8,ECCDH,AES[192]
1441.txt,1048575,1,3,7,1,10,5,ECCDH,AES[192]
260.txt,1048575,1,3,7,1,10,5,ECCDH,AES[192]
1272.txt,1048575,1,3,7,1,10,5,ECCDH,AES[192]
1434.txt,1048575,1,5,7,1,11,6,ECCDH,AES[192]
1154.txt,1048575,1,5,7,1,11,5,ECCDH,AES[192]
88.txt,1048575,1,5,7,1,11,6,ECCDH,AES[192]
486.txt,1048575,1,6,6,1,11,5,ECCDH,AES[192]
951.txt,1048575,1,5,6,1,11,5,ECCDH,AES[192]
9f63cd4088b0d9fad6898782.txt,50408283,1,144,272,1,391,265,ECCDH,AES[192]
80.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1047.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1379.txt,1048575,1,4,6,1,10,7,ECCDH,AES[192]
1145.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
341.txt,1048575,1,2,6,1,10,7,ECCDH,AES[192]
247.txt,1048575,1,9,6,1,8,6,ECCDH,AES[192]
912.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
545.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
497.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
11.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
153.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
441.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
217.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
923.txt,1048575,1,4,5,1,9,6,ECCDH,AES[192]
371.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
136.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
723.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
788.txt,1048575,1,4,6,1,9,7,ECCDH,AES[192]
565.txt,1048575,1,3,16,1,18,6,ECCDH,AES[192]
1120.txt,1048575,1,2,6,1,8,13,ECCDH,AES[192]
1299.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
218.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
947.txt,1048575,1,3,7,1,13,6,ECCDH,AES[192]
695.txt,1048575,1,12,7,1,15,6,ECCDH,AES[192]
546.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
1395.txt,1048575,1,3,7,1,8,7,ECCDH,AES[192]
728.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1331.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
1457.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
181.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
761.txt,1048575,1,3,6,1,9,13,ECCDH,AES[192]
370.txt,1048575,1,3,6,1,10,10,ECCDH,AES[192]
1370.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
340.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
58.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
random01.csv,50408284,1,190,272,1,392,272,ECCDH,AES[192]
283.txt,1048575,1,7,7,1,12,7,ECCDH,AES[192]
744.txt,1048575,1,11,13,1,14,40,ECCDH,AES[192]
539.txt,1048575,1,3,6,1,8,40,ECCDH,AES[192]
499.txt,1048575,1,3,6,1,9,41,ECCDH,AES[192]
1099.txt,1048575,1,3,6,1,43,6,ECCDH,AES[192]
1403.txt,1048575,1,3,43,1,9,7,ECCDH,AES[192]
811.txt,1048575,1,3,9,1,9,8,ECCDH,AES[192]
1042.txt,1048575,1,3,14,1,9,13,ECCDH,AES[192]
1157.txt,1048575,1,3,8,1,8,10,ECCDH,AES[192]
359.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1305.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
753.txt,1048575,1,3,8,1,9,7,ECCDH,AES[192]
81.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
887.txt,1048575,1,3,9,1,11,5,ECCDH,AES[192]
184.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
420.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
779.txt,1048575,1,3,19,1,9,6,ECCDH,AES[192]
1131.txt,1048575,1,4,6,1,11,16,ECCDH,AES[192]
279.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
258.txt,1048575,1,4,6,1,11,14,ECCDH,AES[192]
848.txt,1048575,1,4,6,1,11,9,ECCDH,AES[192]
1221.txt,1048575,1,2,6,1,25,18,ECCDH,AES[192]
555.txt,1048575,1,3,6,1,21,6,ECCDH,AES[192]
771.txt,1048575,1,15,6,1,20,6,ECCDH,AES[192]
485.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
150.txt,1048575,1,10,10,1,9,20,ECCDH,AES[192]
192.txt,1048575,1,2,6,1,13,7,ECCDH,AES[192]
83.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
55.txt,1048575,1,3,6,1,20,6,ECCDH,AES[192]
800.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1159.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
374.txt,1048575,1,15,6,1,20,6,ECCDH,AES[192]
1281.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1019.txt,1048575,1,4,7,1,12,8,ECCDH,AES[192]
1451.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
211.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
1456.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
209.txt,1048575,1,2,6,1,22,14,ECCDH,AES[192]
759.txt,1048575,1,3,12,1,22,6,ECCDH,AES[192]
1096.txt,1048575,1,3,12,1,20,6,ECCDH,AES[192]
1415.txt,1048575,1,4,15,1,17,11,ECCDH,AES[192]
1489.txt,1048575,1,2,6,1,10,7,ECCDH,AES[192]
1364.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
1123.txt,1048575,1,11,6,1,15,8,ECCDH,AES[192]
295.txt,1048575,1,3,6,1,18,6,ECCDH,AES[192]
594.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1032.txt,1048575,1,3,13,1,31,17,ECCDH,AES[192]
1109.txt,1048575,1,2,17,1,44,13,ECCDH,AES[192]
331.txt,1048575,1,8,27,1,23,11,ECCDH,AES[192]
907.txt,1048575,1,5,6,1,9,5,ECCDH,AES[192]
1189.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
21.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
1141.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1168.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
868.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1171.txt,1048575,1,10,13,1,10,9,ECCDH,AES[192]
443.txt,1048575,1,2,7,1,8,11,ECCDH,AES[192]
226.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1367.txt,1048575,1,10,15,1,18,11,ECCDH,AES[192]
1424.txt,1048575,1,3,14,1,11,9,ECCDH,AES[192]
229.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
454.txt,1048575,1,2,14,1,8,11,ECCDH,AES[192]
1225.txt,1048575,1,3,6,1,8,8,ECCDH,AES[192]
53.txt,1048575,1,2,7,1,12,19,ECCDH,AES[192]
872.txt,1048575,1,3,6,1,9,19,ECCDH,AES[192]
1163.txt,1048575,1,2,21,1,8,6,ECCDH,AES[192]
665.txt,1048575,1,3,19,1,10,6,ECCDH,AES[192]
976.txt,1048575,1,3,6,1,9,24,ECCDH,AES[192]
195.txt,1048575,1,3,6,1,17,6,ECCDH,AES[192]
1365.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
1251.txt,1048575,1,4,8,1,9,6,ECCDH,AES[192]
1444.txt,1048575,1,17,6,1,17,6,ECCDH,AES[192]
627.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1216.txt,1048575,1,3,12,1,12,17,ECCDH,AES[192]
1033.txt,1048575,1,10,6,1,17,6,ECCDH,AES[192]
906.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
43.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1300.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
297.txt,1048575,1,3,6,1,13,6,ECCDH,AES[192]
261.txt,1048575,1,3,14,1,19,6,ECCDH,AES[192]
119.txt,1048575,1,3,17,1,21,6,ECCDH,AES[192]
712.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
185.txt,1048575,1,9,6,1,23,6,ECCDH,AES[192]
290.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
757.txt,1048575,1,4,8,1,9,7,ECCDH,AES[192]
427.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
922.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
1459.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
679.txt,1048575,1,4,12,1,17,13,ECCDH,AES[192]
836.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1417.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
469.txt,1048575,1,16,6,1,9,6,ECCDH,AES[192]
19.txt,1048575,1,8,14,1,9,6,ECCDH,AES[192]
313.txt,1048575,1,5,14,1,11,7,ECCDH,AES[192]
e711ea638ca4.txt,20,1,0,0,1,0,0,ECCDH,AES[192]
502.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
885.txt,1048575,1,3,13,1,9,6,ECCDH,AES[192]
1270.txt,1048575,1,3,33,1,9,15,ECCDH,AES[192]
17.txt,1048575,1,3,16,1,18,19,ECCDH,AES[192]
1238.txt,1048575,1,3,7,1,9,7,ECCDH,AES[192]
1337.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1232.txt,1048575,1,3,13,1,8,6,ECCDH,AES[192]
263.txt,1048575,1,3,8,1,23,9,ECCDH,AES[192]
985.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
49.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
729.txt,1048575,1,2,6,1,9,8,ECCDH,AES[192]
1446.txt,1048575,1,3,18,1,20,6,ECCDH,AES[192]
390.txt,1048575,1,3,6,1,27,15,ECCDH,AES[192]
568.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
1280.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
883.txt,1048575,1,4,12,1,11,12,ECCDH,AES[192]
961.txt,1048575,1,7,6,1,17,6,ECCDH,AES[192]
337.txt,1048575,1,3,6,1,8,18,ECCDH,AES[192]
888.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
432.txt,1048575,1,2,19,1,8,18,ECCDH,AES[192]
1058.txt,1048575,1,3,6,1,21,6,ECCDH,AES[192]
1040.txt,1048575,1,3,8,1,10,6,ECCDH,AES[192]
1362.txt,1048575,1,4,14,1,18,20,ECCDH,AES[192]
196.txt,1048575,1,3,6,1,20,14,ECCDH,AES[192]
1192.txt,1048575,1,3,8,1,10,7,ECCDH,AES[192]
1345.txt,1048575,1,3,6,1,30,18,ECCDH,AES[192]
152.txt,1048575,1,12,10,1,21,16,ECCDH,AES[192]
551.txt,1048575,1,3,6,1,11,17,ECCDH,AES[192]
969.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
293.txt,1048575,1,11,6,1,32,6,ECCDH,AES[192]
1322.txt,1048575,1,5,9,1,16,10,ECCDH,AES[192]
1143.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1010.txt,1048575,1,3,22,1,9,18,ECCDH,AES[192]
345.txt,1048575,1,3,10,1,16,16,ECCDH,AES[192]
1204.txt,1048575,1,6,9,1,10,9,ECCDH,AES[192]
1089.txt,1048575,1,3,12,1,25,7,ECCDH,AES[192]
1317.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
631.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
488.txt,1048575,1,4,7,1,10,6,ECCDH,AES[192]
1287.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
20.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
626.txt,1048575,1,4,15,1,27,6,ECCDH,AES[192]
529.txt,1048575,1,3,6,1,25,5,ECCDH,AES[192]
984.txt,1048575,1,3,8,1,20,15,ECCDH,AES[192]
1401.txt,1048575,1,3,7,1,13,6,ECCDH,AES[192]
cb69903c5152.txt,62914654,1,338,340,1,503,341,ECCDH,AES[192]
1056.txt,1048575,1,5,7,1,9,6,ECCDH,AES[192]
1193.txt,1048575,1,4,18,1,20,6,ECCDH,AES[192]
289.txt,1048575,1,4,7,1,10,7,ECCDH,AES[192]
522.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
214.txt,1048575,1,3,18,1,17,13,ECCDH,AES[192]
1146.txt,1048575,1,12,6,1,22,6,ECCDH,AES[192]
569.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
967.txt,1048575,1,3,6,1,10,8,ECCDH,AES[192]
584.txt,1048575,1,19,6,1,166,7,ECCDH,AES[192]
1392.txt,1048575,1,5,6,1,18,6,ECCDH,AES[192]
b,31457277,1,85,171,1,252,170,ECCDH,AES[192]
347.txt,1048575,1,6,6,1,11,6,ECCDH,AES[192]
1323.txt,1048575,1,6,7,1,11,9,ECCDH,AES[192]
05.txt,1048575,1,6,6,1,11,6,ECCDH,AES[192]
368.txt,1048575,1,6,6,1,11,6,ECCDH,AES[192]
f119e99aba1f.txt,75497436,1,205,400,1,576,397,ECCDH,AES[192]
70.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
870.txt,1048575,1,5,6,1,8,6,ECCDH,AES[192]
322.txt,1048575,1,5,6,1,8,6,ECCDH,AES[192]
1001.txt,1048575,1,5,6,1,8,6,ECCDH,AES[192]
1049.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
200.txt,1048575,1,4,6,1,9,7,ECCDH,AES[192]
1334.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1185.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
137.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
361.txt,1048575,1,3,11,1,10,6,ECCDH,AES[192]
1211.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1386.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
962.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1369.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1498.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
966.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
50.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
507.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
100.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1393.txt,1048575,1,3,6,1,20,6,ECCDH,AES[192]
1035.txt,1048575,1,2,6,1,21,6,ECCDH,AES[192]
1124.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1152.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
697.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
163.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
786.txt,1048575,1,5,8,1,8,6,ECCDH,AES[192]
436.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
352.txt,1048575,1,5,8,1,8,6,ECCDH,AES[192]
819.txt,1048575,1,5,8,1,9,6,ECCDH,AES[192]
138.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
62.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
997.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
1303.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
971.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1063.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
63.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
69.txt,1048575,1,3,6,1,9,12,ECCDH,AES[192]
490.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
